ticker,filing_type,filing_date,item,item_label,chunk_index,text,source_file
TXT,8-K,2019-04-24,7.01,Regulation FD Disclosure (8-K),0,"Item 7.01. Regulation FD Disclosure. On April 24, 2019, lululemon athletica inc. (the “Company”) issued a press release in connection with its analyst day on April 24, 2019. A copy of the Company's press release is attached as Exhibit 99.1 to this current report. The Company used the materials attached hereto as Exhibit 99.2 in connection with its analyst day on April 24, 2019, and intends to use them from time to time. It will also post the presentation materials on its company website at www.lululemon.com.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-19-000034.txt
TXT,8-K,2019-06-12,2.02,Results of Operations and Financial Condition (8-K),0,"Item 2.02. Results of Operations and Financial Condition. On June 12, 2019 , lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the first quarter ended May 5, 2019 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on June 12, 2019 to discuss its financial results.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-19-000043.txt
TXT,8-K,2019-07-10,8.01,Other Events (8-K),0,"Item 8.01. Other Events. On July 10, 2019 , lululemon athletica inc. (the “Company”) filed with the U.S. Securities and Exchange Commission a prospectus supplement dated July 10, 2019 (the “Prospectus Supplement”) to its prospectus dated July 10, 2019 , which was included in its automatic shelf registration statement on Form S-3 (No. 333-232592 ) (the “Registration Statement”). The Prospectus Supplement relates to the sale by the selling stockholders identified in the Prospectus Supplement (those stockholders, the “Selling Stockholders”), of up to 12,210,573 shares of the Company’s common stock, par value $0.005 per share. These shares of common stock have been issued or are issuable to the Selling Stockholders upon the exchange of an equivalent number of the exchangeable shares of Lulu Canadian Holding, Inc. (an indirect wholly-owned subsidiary of the Company). The shares of common stock offered by the Prospectus Supplement were previously registered for resale under a prospectus supplement dated July 15, 2016, and the accompanying base prospectus filed with a shelf registration statement on Form S-3 (No. 333-212540), which the Company filed on July 15, 2016. Because that registration statement expires three years after it was filed, the Company filed the Registration Statement to replace the expiring registration statement and to cover unsold securities covered by the expiring registration statement. The Company is filing the opinion of its counsel, DLA Piper LLP (US), as Exhibit 5.1 hereto, regarding the legality of the shares of common stock covered by the Prospectus Supplement.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-19-000055.txt
TXT,8-K,2019-09-05,2.02,Results of Operations and Financial Condition (8-K),0,"Item 2.02. Results of Operations and Financial Condition. On September 5, 2019 , lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the second quarter ended August 4, 2019 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on September 5, 2019 to discuss its financial results.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-19-000063.txt
TXT,8-K,2019-12-11,2.02,Results of Operations and Financial Condition (8-K),0,"Item 2.02. Results of Operations and Financial Condition. On December 11, 2019 , lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the third quarter ended November 3, 2019 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on December 11, 2019 to discuss its financial results.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-19-000071.txt
TXT,8-K,2020-01-13,7.01,Regulation FD Disclosure (8-K),0,"Item 7.01. Regulation FD Disclosure On January 13, 2020, lululemon athletica inc. (the “Company”) issued a press release announcing updated guidance for the fourth fiscal quarter of 2019 ending February 2, 2020, and certain other information. The Company is furnishing a copy of the press release as Exhibit 99.1 hereto. The information in this Current Report is being furnished and shall not be deemed “filed” for purposes of Section 18 of the Securities Exchange Act of 1934, as amended (the “Exchange Act”), nor shall such information be deemed incorporated by reference into any filing under the Securities Act of 1933, as amended, or the Exchange Act, except as expressly stated by specific reference to such filing.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-20-000002.txt
TXT,8-K,2020-03-26,2.02,Results of Operations and Financial Condition (8-K),0,"Item 2.02. Results of Operations and Financial Condition. On March 26, 2020 , lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the fourth quarter and full year ended February 2, 2020 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on March 26, 2020 to discuss its financial results.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-20-000011.txt
TXT,8-K,2020-05-22,8.01,Other Events (8-K),0,"Item 8.01. Other Events. On May 21, 2020, lululemon announced certain actions in its continuing response to the changing business environment as impacted by the COVID-19 coronavirus pandemic, including that it has reopened over 150 store locations across North America, Europe, Asia, New Zealand and Australia with a new set of in-store practices, and expects to reopen approximately 200 additional locations in accordance with local government and public health authority guidelines over the next two weeks.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-20-000023.txt
TXT,8-K,2020-06-11,2.02,Results of Operations and Financial Condition (8-K),0,"Item 2.02. Results of Operations and Financial Condition. On June 11, 2020 , lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the first quarter ended May 3, 2020 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on June 11, 2020 to discuss its financial results.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-20-000031.txt
TXT,8-K,2020-07-01,7.01,Regulation FD Disclosure (8-K),0,"Item 7.01. Regulation FD Disclosure. On June 29, 2020, we issued a press release announcing the execution of the merger agreement. A copy of the press release is furnished as Exhibit 99.1 to this current report. We are also furnishing as Exhibit 99.2 to this current report an investor presentation relating to the acquisition of MIRROR, which we intend to use for presentations to investors and others from time to time.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-20-000034.txt
TXT,8-K,2020-09-08,2.02,Results of Operations and Financial Condition (8-K),0,"Item 2.02. Results of Operations and Financial Condition. On September 8, 2020, lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the second quarter ended August 2, 2020 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on September 8, 2020 to discuss its financial results.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-20-000042.txt
TXT,8-K,2020-09-22,8.01,Other Events (8-K),0,"MYA,L0Z1^P7V*BH 1JV*^NJ]/^26<.[1[\8$@F_S6VZ3VW> ,?-2K6J5D*Q$_ M2P=\'Y(&8XQ;]#1?CQ1BK::QK<;:,0QY@%CS#*%F.-^'19H:,]6+K#F-""F]! MU4#E/]O4#6CV#30 ,9FV-J/D3@H\W/[O#;#""Q([A[8N_ 5!+ P04 M"" #]@391;U&:\TH$ #9$ & 'AL+W=O ?PD)SL2NU36(HT!%%HK3=9:?384O;D7:U%R8QQ*IC9QT' MVK??XP ),Q-.J""H5.[%_/I]C_[89K+5YR6+.+7E-I,HN6[&UZ2?/R\*8)RP[ MTRE7\&:A3<(L5,W2RU+#651T2J1'?;_K)4RHUG!0/)N:X4#G5@K%IX9D>9(P M\W;%I5Y?MH+6[L,;6/?""&@Y0M^8S;IW1JH.:5*I%(N,J$5L3PQ65K%'RZ MHN>N0]'B6?!UME L4-F4(""2%4<>!:D70,OW,I<;63H 9D93\\( MI2>$^M3_OKL'1""46+;%HH==&L?X9S3-K(''_(I+M4K)=2'8.2%[K,(?I9,GC M6UH[0KQ[__0S M$I(3K'04RY$3HB-RHBD+=:'EQI%_%?/GQHB/EYR7:.*MXH M*^P;>>!+X:(.D/ (8@=DO$[C&($Q5JDVK# MW,(^(3,+$23:P S.E35O\!G5 ""LD)_=Y,N>F#@37\/W@ MM-WN^GV$IU_R](_A>62O9!+!Q!,+2$?AAX?I<$7JG[;['=KO]A""\BQ+OXAB\ M4109GF4GNP*Y@W;DJZK-(JX8](,^3 ""CUDQ*,EIQE7,$-/ KH_3?A3IV-9AT MCWJM:@T3EWMF,(GSU8\9^!YNS\6#=\&52V)J] H67[VEXYI78PRM T& 6_ A^-+L>_84Q51M @/OU-P""R7!&7DEQM-Z>LE@D76C""980FCE=-3W)IG M6HI06)>S+V""C1K#:K#6H-/)4YDYQ(YX:?AI"">#CX^.8$RU4$4_3K8E&_*!OT M&LGV3NFX(_]$-LFR',@: 7'91L#*Z^E17G^3<+-T^?P=%&SL)EO*5*US- @V MHE5&3W&?WJ*-(6P&C'8""$7LEGWD]%""[EPXFQ?=$+^M@61""OGI[AICR""549'. M6\F6M3RXP,$@>7L757?I_\)<6C(B^0*$_+,>Z)K-/7I3L3HM[JYS;>$F7!1C MSF!NN0;P?J&UW57<=;C\-6/X/U!+ P04 "" #]@391@ZFE ]0! R!@ M#0 'AL+W-T>6QE 1'9!20(J+ @J""SL/OG:2 M2M+0-SN5,=FOMSN=V[@,J ^B+Y,ZIZI/G;Y.UN,DX:D#0#(JJ?N<=HCV+6-] MU8'B_2MC0?M,8YSBZ*%K66\=\+H/@Y1DZ>ETSQ07FA:9'M2#PIY49M""8TQ-E M1=88O3.O:21\*5= +ESF] .7HG1BKN5*R""G2:2 J(XTCZ*U 3I/ ],\QG404 M7""XZ2FCC LEBA_A;+N4_)5;4>RBDW RF-!)%9CDB./W@P5P\DR]29(G/D_4. M6\>G)+VC^X#YXYN4QM7@MC8)7:DBD] $.TZT7?BBL2PD$8WR02UX:S2?/:PC MEL#+5B#E4]C""K\V5]MB0N! _9$LL>)B M\/W@9Z-G_&TP""(\.&C'.>&RV_K?4D]OJW%HYO9.BU0KBW'^Y89'Q=1SIC!// MOELX*94GP%%R 8>B.C+?';=G&'$]36-SVW/Z'WK^N^O<@@;'Y=&T/_K_\BK_ MCF.VW)[#%;VZH!M+PD.8TR_A?96[!U(.0J+0""^I$78-^<4^]//+2/^!7^KZ^ MAH8/$L];,J=[_!EJ,:@W6]5C6)>E:H\_A? *NQS $P( L !? 3T\$MP>:4#M.*2VBZD8_1!2 M:5K5N %(MB6/: (7->= MI3W;+T]!;X""O.DQQ0FE(2S,.\,W2?S+W\PPU1>5*(Y5;&GC3Y?YVX$G1H2)8 M%II%R=.B':5_' U2#-+TUC4X&V\HP:"";BIB;T5'/J2Q8;!EK '$N_0^ MRZ:IMQC,8CYR;3B]'4B@$*2@8 ?L$,[QNN_&Y(01]^A0?G+3]PY,XC&@QPN4 MN (]'J96Z!F= *^LP M3VV X=#3J(KVQT> LAR) C@^L$AEAC$TT2K(?<+.D$G&SL 9)KV_G3!]?EX%54Y$UR/$-=\+H< MY(X:2Z@P0/FNM%%QS:O8<-*5GN?^X7'RI+FTSBT5^PAO9,O1\OA=BU]02P,$ M% @ _8$V420>FZ*M ^ $ !H !X;""]? +7_OR4Z?:!1W;J""V\R1&:P;*9,OL[P""D6[2*+L[C,$]J%ZSB688&O-*] M:A""2*+I!V#-DGNZ9HIP\_D-T==UI?#C]LCCP#S""\7>BI160I2A4:Y$S"":+8V MP5+BRTR6HJ@R&8HJEG!:(.+)(&UI5GVP3TZTYWD7-_=%KLWC"":[?#'!X=/X! M4$L#!!0 ( /V!-E%ED'F2&0$ ,\# 3 6T-O;G1E;G1?5'EP97-= M+GAM;*V334[#,!""%KQ)E6R4N+%B@IAM@""UUP 6-/&JO^DV=:TMLS3MI*H!(5 MA4VL>-Z\SYZ7K-Z/$;#HG?78E!U1?!0""50=.8ATB>*ZT(3E)_)JV(DJUDUL0 M]\OE@U#!$WBJ*'N4Z]4SM')OJ7CI>1M-\$V9P&)9/(W""S&I*&:,U2A+7Q<'K M'Y3J1*BY<]!@9R(N6%""*JX1<^1UPZGL[0$I&0[&1B5ZE8Y7HK4 Z6L!ZVN+* M&4/;&@4ZJ+WCEAIC JFQ R!GZ]%T,4TFGC"",S[O9_,%F""LC*30H1.;$$?\>= M(\G=560C2&2FKW@ALO7L^T%.6X.^D &PO=&AE64O=&AE64Q+GAM;%!+ 0(4 Q0 ( /V!-E%O49KS M2@0 -D0 8 "" @0X( !X;""]W;W)K &PO &PO7W)E;',O=V]R:V)O;VLN>&UL+G)E;'-02P$""% ,4 "" #]@391 M99!YDAD! #/ P $P @ '!$0 6T-O;G1E;G1?5'EP97-= :+GAM;%!+!08 ""0 ) #X"" +$P /* table */ ..report { background-color: white; border: 2px solid #acf; clear: both; color: black; font: normal 8pt Helvetica, Arial, san-serif; margin-bottom: 2em; }",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-20-000045.txt
TXT,8-K,2020-12-10,2.02,Results of Operations and Financial Condition (8-K),0,"Item 2.02. Results of Operations and Financial Condition. On December 10, 2020, lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the third quarter ended November 1, 2020 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on December 10, 2020 to discuss its financial results.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-20-000056.txt
TXT,8-K,2021-01-11,7.01,Regulation FD Disclosure (8-K),0,"Item 7.01. Regulation FD Disclosure On January 11, 2021, lululemon athletica inc. (the “Company”) issued a press release updating revenue and earnings expectations for the fourth fiscal quarter of 2020 ending January 31, 2021, and certain other information. The Company is furnishing a copy of the press release as Exhibit 99.1 hereto. The information in this Current Report is being furnished and shall not be deemed “filed” for purposes of Section 18 of the Securities Exchange Act of 1934, as amended (the “Exchange Act”), nor shall such information be deemed incorporated by reference into any filing under the Securities Act of 1933, as amended, or the Exchange Act, except as expressly stated by specific reference to such filing.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-21-000002.txt
TXT,8-K,2021-03-30,2.02,Results of Operations and Financial Condition (8-K),0,"Item 2.02. Results of Operations and Financial Condition. On March 30, 2021, lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the fourth quarter and full year ended January 31, 2021 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on March 30, 2021 to discuss its financial results.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-21-000008.txt
TXT,8-K,2021-06-03,2.02,Results of Operations and Financial Condition (8-K),0,"Item 2.02. Results of Operations and Financial Condition. On June 3, 2021, lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the first quarter ended May 2, 2021 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on June 3, 2021 to discuss its financial results.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-21-000017.txt
TXT,8-K,2021-09-08,2.02,Results of Operations and Financial Condition (8-K),0,"Item 2.02. Results of Operations and Financial Condition. On September 8, 2021, lululemon athletica inc. (the ""Company"") issued a press release announcing its financial results for the second quarter ended August 1, 2021 and certain other information. A copy of the Company's press release is attached hereto as Exhibit 99.1 and is incorporated herein by reference. As previously announced, the Company has scheduled a conference call for 4:30 p.m. Eastern time on September 8, 2021 to discuss its financial results.",nlp/raw_data/sec_filings_8k/lulu/8-K/0001397187-21-000026.txt
