id,report_id,ticker,company,date,source,doc_type,item,section_type,section_heading,chunk_index,page_start,page_end,text,source_file
20240111_Aritzia-_Equity_Outlook-21,20240111_Aritzia-_Equity_Outlook,ATZ,,,bloomberg,research_note,,earnings,"13. Aritzia 1Q Sales to Rise on Newness, Expansion: Earnings Outlook",21,8,8,"Post-4Q Earnings Outlook: Aritzia's comparable sales may grow in 1Q, potentially above analysts' 3% gain, on more new merchandise, balanced inventories (down 27% to start the quarter) and as new store openings are added to the comparable base. The retailer sees total sales up 3-7%, with consensus at the high end. New stores (and expansions) are reaching breakeven mostly within 12 months, vs. its goal of 12-18 months, with online sales in those markets rising 70%. Slated to open this year are 13 new and three repositioned stores, mostly in 2H, with adjusted Ebitda seen rising 400-500 bps on higher initial markups, fewer markdowns and lower warehousing costs. US sales are tracking slightly above consensus, accelerating in April. (05/06/24) Highlights From Recent Results:",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia-_Equity_Outlook.pdf
20240111_Aritzia-_Equity_Outlook-22,20240111_Aritzia-_Equity_Outlook,ATZ,,,bloomberg,research_note,,earnings,"4Q Comparable Sales Down 3%, With 1Q Net Revenue Expected to",22,8,8,"Rise 3-7%, Based on Guidance Gross Margin Climbed 30 Bps to 38.3%, a Tad Under Consensus' 38.4%, on Select Price Increases, Lower Warehousing and Freight Expenses, Offset in Part by Pre-Opening and Inflation Costs",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia-_Equity_Outlook.pdf
20240111_Aritzia-_Equity_Outlook-23,20240111_Aritzia-_Equity_Outlook,ATZ,,,bloomberg,research_note,,risk,Inventory Down 27%,23,8,8,"Adjusted EPS Fell 15% to 34 Canadian Cents, Topping Consensus’ 32 Cents Additional Resources: Analyzer | BI » Earnings Release | DOCV » Earnings Call Transcript | DOCV » Long-Term Drivers",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia-_Equity_Outlook.pdf
20240111_Aritzia-_Equity_Outlook-24,20240111_Aritzia-_Equity_Outlook,ATZ,,,bloomberg,research_note,,growth,"14. Aritzia's US Store Build-Out, Online Marketing to Fuel Growth",24,8,9,"Aritzia's US store footprint could triple over the next several years from 48 currently, with 100 locations identified as meeting its standards. As recent boutique openings exceed hurdle rates and new e-commerce marketing takes hold, sales and margin expansion may top expectations, provided that Middle East instability doesn't escalate. The company's model of selling mostly at full price -- we estimate that it makes up 80% of sales -- distinguishes Aritzia in a US market loaded with promotions. Only Lululemon takes a similar tack, which is likely a big factor in its 26% Ebitda margin. Aritzia's 2027 target for a 19% Ebitda margin can be exceeded by 100-200 bps as the company begins to market online, since the fast growing US e-commerce business is more profitable than in-store. (11/07/23) This report may not be modified or altered in any way. The BLOOMBERG PROFESSIONAL service and BLOOMBERG Data are owned and distributed locally by Bloomberg Finance LP (""BFLP"") and its subsidiaries in all jurisdictions other than Argentina, Bermuda, China, India, Japan and Korea (the (""BFLP Countries""). BFLP is a wholly-owned subsidiary of Bloomberg LP (""BLP""). BLP provides BFLP with all the global marketing and operational support and service for the Services and distributes the Services either directly or through a non-BFLP subsidiary in the BLP Countries. BFLP, BLP and their affiliates do not provide investment advice, and nothing herein shall constitute an offer of financial instruments by BFLP, BLP or their affiliates. Source: Bloomberg Interactive Calculator, Bloomberg Intelligence Valuation",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia-_Equity_Outlook.pdf
20240111_Aritzia-_Equity_Outlook-25,20240111_Aritzia-_Equity_Outlook,ATZ,,,bloomberg,research_note,,valuation,"Aritzia Multiple Downplays Potential for Growth, Brand Franchise",25,9,9,"Aritzia's lease-adjusted enterprise value at 6.3x forward Ebitdar is slightly above the multiples of slower-growing peers Abercombie and Urban Outfitters and below Lululemon, which boasts a higher margin. But Aritzia's multiple could improve as sales climb, select brands (like the Super Puff) gain traction and Ebitda margin expands. (11/06/23)",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia-_Equity_Outlook.pdf
20240111_Aritzia-_Equity_Outlook-26,20240111_Aritzia-_Equity_Outlook,ATZ,,,bloomberg,research_note,,valuation,15. Fundamentals Can Support Higher Multiple,26,9,10,"Aritzia's lease adjusted EV multiple of 6.3x appears low, based on 2024 consensus and the retailer's prospects for midteens sales growth. That's just a small premium to Urban Outfitters (including the Anthropologie and Free People brands) and Abercrombie & Fitch -- top destinations for Aritzia customers. It's also above Oxford Industries (Tommy Bahama, Johnny Was), which has lower expected growth (3%) but higher cash conversion (54%). Aritzia's valuation can increase as sales climb and Ebitda margin rises (with a company target at 19% by 2026, and we believe may reach the low 20% range). The multiple at Lululemon, also a top Aritzia customer haunt, trades well higher on strong marquee metrics. Select Aritzia private brands -- like Super Puff jackets -- appear to be gaining a strong following that add franchise value. (11/06/23) This report may not be modified or altered in any way. The BLOOMBERG PROFESSIONAL service and BLOOMBERG Data are owned and distributed locally by Bloomberg Finance LP (""BFLP"") and its subsidiaries in all jurisdictions other than Argentina, Bermuda, China, India, Japan and Korea (the (""BFLP Countries""). BFLP is a wholly-owned subsidiary of Bloomberg LP (""BLP""). BLP provides BFLP with all the global marketing and operational support and service for the Services and distributes the Services either directly or through a non-BFLP subsidiary in the BLP Countries. BFLP, BLP and their affiliates do not provide investment advice, and nothing herein shall constitute an offer of financial instruments by BFLP, BLP or their affiliates. Forward Adjusted Enterprise Value Source: Company Filings, Bloomberg Intelligence",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia-_Equity_Outlook.pdf
20240111_Aritzia-_Equity_Outlook-27,20240111_Aritzia-_Equity_Outlook,ATZ,,,bloomberg,research_note,,growth,16. Super Puff Brand's Value Could Top C$300 Million,27,10,10,"The Super Puff brand may have an enterprise value, distinct from Aritzia, that exceeds C$300 million, or about 1.5x revenue -- just a tad above the multiple at Canada Goose and almost three turns below Moncler, based on our analysis. The assortment features exceptional design and function with prices about a third those of Canada Goose and lower still than Moncler. Outerwear typically boasts higher margins than other apparel, which can support a larger sales multiple. The Super Puff, which we calculate accounts for 5-10% of Aritzia sales, has been sought by shoppers because of its fashion and fit, array of colors and options, and performance in freezing temperatures. It took off in 2018 when Kendall Jenner sported a bright red Super Puff, and other celebrities have flocked to the jackets. (01/09/24)",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia-_Equity_Outlook.pdf
20240111_Aritzia-_Equity_Outlook-28,20240111_Aritzia-_Equity_Outlook,ATZ,,,bloomberg,research_note,,valuation,The Super Puff Valuation Scenario,28,10,10,"Source: Company Filings, Bloomberg Intelligence",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia-_Equity_Outlook.pdf
20240111_Aritzia-_Equity_Outlook-29,20240111_Aritzia-_Equity_Outlook,ATZ,,,bloomberg,research_note,,valuation,17. Ebitda Multiple Tops Many Peers While Stock Trails,29,10,11,"Aritzia's enterprise valuation-to-forward Ebitda of 6.2x is above Abercrombie's (5.5x) and Urban Outfitters' (4.9x), but well below Lululemon's (17.4x). The latter's premium is likely due to its strong international expansion, comparable sales growth and high Ebitda margin (26% vs. 15% at Aritzia and less at Abercrombie and Urban Outfitters). Aritzia's multiple lead on Abercrombie and Urban Outfitters could grow as its sales increase -- possibly by the midteens -- and its margin rises to its historical high-teens or possibly above 20%. Aritzia's shares have underperformed peers and the broader market for the past year, falling 59% as the company's rapid sales growth slowed sharply. Abercrombie advanced 260%, Urban Outfitters, 52%, and Lululemon, 27%, while the S&P 500 gained 18%. (11/06/23) This report may not be modified or altered in any way. The BLOOMBERG PROFESSIONAL service and BLOOMBERG Data are owned and distributed locally by Bloomberg Finance LP (""BFLP"") and its subsidiaries in all jurisdictions other than Argentina, Bermuda, China, India, Japan and Korea (the (""BFLP Countries""). BFLP is a wholly-owned subsidiary of Bloomberg LP (""BLP""). BLP provides BFLP with all the global marketing and operational support and service for the Services and distributes the Services either directly or through a non-BFLP subsidiary in the BLP Countries. BFLP, BLP and their affiliates do not provide investment advice, and nothing herein shall constitute an offer of financial instruments by BFLP, BLP or their affiliates. Apparel Brands Forward Relative-Value Analysis Source: RV <GO>, Bloomberg Intelligence",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia-_Equity_Outlook.pdf
20240111_Aritzia-_Equity_Outlook-30,20240111_Aritzia-_Equity_Outlook,ATZ,,,bloomberg,research_note,,valuation,18. Enterprise Multiple Is Half Its Historical Trend,30,11,11,"Aritzia's expansion potential in the US and new digital growth drivers could boost its multiple of enterprise value-to-forward Ebitda back toward its historical median above 12x. Its peers' multiples -- at 4.9x-17.4x -- also are below their medians, except for Abercrombie. Aritzia is further than peers from its historical trend. Abercrombie's is 3.3x, Urban Outfitter's, 5.3x, and Lululemon's, 21x. (11/06/23)",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia-_Equity_Outlook.pdf
20240111_Aritzia-_Equity_Outlook-31,20240111_Aritzia-_Equity_Outlook,ATZ,,,bloomberg,research_note,,valuation,Enterprise Value-to-Forward Ebitda Multiples,31,11,12,"Source: GF <GO>, Bloomberg Intelligence This report may not be modified or altered in any way. The BLOOMBERG PROFESSIONAL service and BLOOMBERG Data are owned and distributed locally by Bloomberg Finance LP (""BFLP"") and its subsidiaries in all jurisdictions other than Argentina, Bermuda, China, India, Japan and Korea (the (""BFLP Countries""). BFLP is a wholly-owned subsidiary of Bloomberg LP (""BLP""). BLP provides BFLP with all the global marketing and operational support and service for the Services and distributes the Services either directly or through a non-BFLP subsidiary in the BLP Countries. BFLP, BLP and their affiliates do not provide investment advice, and nothing herein shall constitute an offer of financial instruments by BFLP, BLP or their affiliates. To contact the analyst for this research: Mary Ross Gilbert at mgilbert66@bloomberg.net This report may not be modified or altered in any way. The BLOOMBERG PROFESSIONAL service and BLOOMBERG Data are owned and distributed locally by Bloomberg Finance LP (""BFLP"") and its subsidiaries in all jurisdictions other than Argentina, Bermuda, China, India, Japan and Korea (the (""BFLP Countries""). BFLP is a wholly-owned subsidiary of Bloomberg LP (""BLP""). BLP provides BFLP with all the global marketing and operational support and service for the Services and distributes the Services either directly or through a non-BFLP subsidiary in the BLP Countries. BFLP, BLP and their affiliates do not provide investment advice, and nothing herein shall constitute an offer of financial instruments by BFLP, BLP or their affiliates.",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia-_Equity_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-0,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,thesis,"1. Aritzia's Fashions Fuel Strong Sales, Margin: Earnings Outlook",0,1,1,"(Bloomberg Intelligence) -- Post-2Q Earnings Outlook: Aritzia could exceed 3Q guidance for 20- 23.5% sales growth (vs. analysts' 17.2%) and its profit-margin outlook, driven by recent store openings -- including expanded flagships -- along with e-commerce gains and the strong reception to its fashion offerings. Full-year Ebitda margin guidance of 15.5-16.5% was sustained despite higher tariff pressure (280 bps vs. 150 bps prior), and compares with 14.8% in 2024. Margin growth reflects higher markups, cost controls and reduced reliance on China. Goods sourced from China for spring/summer 2026 should account for around 5% of the total. About 12 new boutiques (six in 3Q) and five expanded and repositioned stores are planned for the full year. The company targets midteens comparable-sales growth in 3Q. (10/09/25) Highlights From Recent Results:",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-1,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,earnings,Million Above Analysts' C$752 Million and 3Q Net Revenue,1,1,1,"Expected to Gain 20-23.5%, Based on Guidance Gross Margin Expanded 359 Bps to 43.8%, 250 Bps Ahead of Consensus, Driven by Occupancy Leverage and Efficiencies, More",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-2,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,risk,"Inventory Up 9%, Above Estimates for 1% Increase",2,1,1,"Adjusted EPS Climbed to 59 Canadian Cents, Topping Consensus’ 39 Cents and Up From 21 Cents in 2Q24 Additional Resources: Earnings Release | NSN » Earnings Call Transcript | DOCV »",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-3,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,earnings,2. Aritzia's Styles Win Sales at Higher Margin: Earnings Outlook,3,1,2,"Post-1Q Earnings Outlook: Aritzia could surpass 2Q guidance for 19-22% sales growth (vs. analysts' 20.8%) and its profit-margin view, benefiting from store openings over the past year -- including expanded flagship locations, e-commerce gains and strong reception to its fashion offerings. Full-year Ebitda margin guidance of 15.5-16.5%, vs. 14-15% prior and 14.8% in 2024, includes a tariff impact of around 150 bps, partly offset by higher markups, cost controls and reduced China dependence. Goods sourced from China for spring/summer 2026 will constitute about 5% of the total. About 12 new boutiques and five expanded and repositioned stores are planned. Second quarter-to-date sales show similar momentum to 1Q, with plans to launch its new mobile app and more activations such as collaborations like its Sperry x Aritzia. (07/11/25) This report may not be modified or altered in any way. The BLOOMBERG PROFESSIONAL service and BLOOMBERG Data are owned and distributed locally by Bloomberg Finance LP (""BFLP"") and its subsidiaries in all jurisdictions other than Argentina, Bermuda, China, India, Japan and Korea (the (""BFLP Countries""). BFLP is a wholly-owned subsidiary of Bloomberg LP (""BLP""). BLP provides BFLP with all the global marketing and operational support and service for the Services and distributes the Services either directly or through a non-BFLP subsidiary in the BLP Countries. BFLP, BLP and their affiliates do not provide investment advice, and nothing herein shall constitute an offer of financial instruments by BFLP, BLP or their affiliates. Highlights From Recent Results:",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-4,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,earnings,Million Above Analysts' $638.8 Million and 2Q Net Revenue,4,2,2,"Expected to Increase 19-22%, According to Guidance Gross Margin Expanded 320 Bps to 47.2%, 20 Bps Ahead of Consensus' 46.1%, on Leveraging Occupancy, Lower Warehousing Costs, Efficiencies",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-5,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,risk,"Inventory Up 3.2%, Better Than Analysts' 13% Rise",5,2,2,"Adjusted EPS Increased to 42 Canadian Cents, Topping Consensus’ 39 Cents, Up from 22 Cents in 1Q24 Additional Resources: Analyzer | BI » Earnings Release | NSN » Earnings Call Transcript | DOCV »",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-6,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,earnings,3. Aritzia's US Sales Momentum Builds on Expansion: 1Q Preview,6,2,2,"Aritzia's fiscal 1Q sales growth could exceed consensus at 24% and guidance for 24-28%, driven by higher customer traffic and transaction values, with e-commerce up more than in store, according to transaction data. Repeat visits outpaced new ones. Operating margin might top estimates to expand 282 bps, with virtually no tariff impact in 1Q and 400 bps expected for the full year, mainly in 2H. than 50%, topping consensus of 41%, likely bolstered by new and expanded flagship stores and their associated online growth. (07/01/25) Key Points:",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-7,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,growth,"Consensus Sees Comparable Sales Rising 15%, With Total Revenue",7,2,2,"Up 28% to C$636.2 Million, Near High End of C$620-C$640 Million Guidance Analysts Expect Gross Margin to Increase 200 Bps, in Line With Guidance Inventories May Rise 12% From Year Earlier to C$443 Million, Based on Estimates, Which Could Include Forward Buying Ahead of Tariffs EPS Might Climb 80% to 40 Canadian Cents, Based on Consensus Additional Resources: Analyzer | BI » Earnings Calendar | EVTS »",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-8,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,risk,4. Aritzia Tariff Drag Mostly Eased as Sales Rose: Earnings Outlook,8,2,3,"Post-4Q Earnings Outlook: Aritzia could surpass 1Q guidance for 24-28% sales growth (vs. analysts' 21.7%) and its profit margin view, benefiting from recent store openings, including expanded flagship locations, e-commerce gains and strong reception to its fashion offerings. Full- year Ebitda margin guidance of 14-15% includes a tariff impact of around 400 bps, partly offset by higher markups, cost controls and reduced China dependence. Goods sourced from China for fall/winter will constitute about 20% of the total, with spring 2026 declining to around 5%. About 12 new boutiques and five expanded and repositioned stores are planned. US sales are tracking well above consensus' 22%, supporting the sales guidance amid robust traffic. (05/01/25) This report may not be modified or altered in any way. The BLOOMBERG PROFESSIONAL service and BLOOMBERG Data are owned and distributed locally by Bloomberg Finance LP (""BFLP"") and its subsidiaries in all jurisdictions other than Argentina, Bermuda, China, India, Japan and Korea (the (""BFLP Countries""). BFLP is a wholly-owned subsidiary of Bloomberg LP (""BLP""). BLP provides BFLP with all the global marketing and operational support and service for the Services and distributes the Services either directly or through a non-BFLP subsidiary in the BLP Countries. BFLP, BLP and their affiliates do not provide investment advice, and nothing herein shall constitute an offer of financial instruments by BFLP, BLP or their affiliates. Highlights From Recent Results:",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-9,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,earnings,"4Q Comparable Sales Rose 26%, With Net Revenue of C$895",9,3,3,"Million Above Analysts' $846 Million and 1Q Net Revenue Expected to Increase 24-28%, According to Guidance Gross Margin Expanded 420 Bps to 42.5%, 20 Bps Ahead of Consensus' 42.3%, on Lower Markdowns, Higher Initial Mark-Ons, Lower Warehousing Costs, Efficiencies",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-10,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,risk,"Inventory Up 11.5%, Better Than Analysts' 24.6% Rise",10,3,3,"Adjusted EPS Increased to 83 Canadian Cents, Topping Consensus’ 70 Cents, Up from 34 Cents in 4Q23 Additional Resources: Analyzer | BI » Earnings Release | NSN » Earnings Call Transcript | DOCV »",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-11,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,risk,5. Aritzia's Strong US Sales Momentum Meets Tariff Wall: 4Q Preview,11,3,3,"Aritzia's 4Q sales growth could substantially surpass analysts' 24% estimate and guidance for 22-25%, driven by higher customer traffic and transaction values. This could boost operating margin above the projected 13.9%. Investors will focus on management's strategies around higher tariffs, particularly on Chinese goods (about 30% of US sourcing in 2024) and their impact on pricing and margins for 2025. also tracking well above consensus' 27.8% estimate, likely as sales from newer stores and expanded flagship reopenings bolster the top line. (04/24/25) Key Points:",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-12,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,growth,"Consensus Sees Comparable Sales Rising 14.5%, With Total",12,3,3,"Revenue Up 24% to C$845.8 Million, Near High End of C$830- C$850 Million Guidance Analysts Expect Gross Margin to Increase 400 Bps Commensurate With Guidance Inventories May Rise 31% Year Over Year to C$445 Million, Based",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-13,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,earnings,4Q EPS Might Climb 106% to 70 Canadian Cents,13,3,3,Additional Resources: Analyzer | BI » Earnings Calendar | EVTS »,nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-14,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,earnings,"6. Aritzia's US Expansion, Styles Fueling Growth: Earnings Outlook",14,3,4,"Post-3Q Earnings Outlook: Aritzia could meet the high end of 4Q sales guidance of 31% growth (adjusting for the extra week) to C$850 million, driven by three upsized flagship reopenings -- two in New York and one in Chicago -- along with 11 new boutiques opened. It could also achieve a comparable sales increase in the high teens. The flagships are the equivalent of 10 regular stores. Ebitda margin, which expanded 450 bps year to date, is poised to grow another 500 bps in 4Q, on higher initial mark-ons, lower clearance and as the company leverages fixed costs. US sales are tracking well above consensus, supporting guidance for a 25% rise, with one less week this year vs. last. (01/09/25) This report may not be modified or altered in any way. The BLOOMBERG PROFESSIONAL service and BLOOMBERG Data are owned and distributed locally by Bloomberg Finance LP (""BFLP"") and its subsidiaries in all jurisdictions other than Argentina, Bermuda, China, India, Japan and Korea (the (""BFLP Countries""). BFLP is a wholly-owned subsidiary of Bloomberg LP (""BLP""). BLP provides BFLP with all the global marketing and operational support and service for the Services and distributes the Services either directly or through a non-BFLP subsidiary in the BLP Countries. BFLP, BLP and their affiliates do not provide investment advice, and nothing herein shall constitute an offer of financial instruments by BFLP, BLP or their affiliates. Highlights From Recent Results:",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-15,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,earnings,3Q Comparable Sales Rose 6.6% (Up 9.2% Normalizing Sales,15,4,4,"Events), With 4Q Net Revenue (Ex-53rd Week) Expected to Increase 28-31%, According to Guidance Gross Margin Expanded 430 Bps to 45.8%, 30 Bps Ahead of Consensus' 35.5%, on Lower Markdowns, Higher Initial Mark-Ons, Lower Warehousing Costs, Efficiencies",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-16,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,risk,"Inventory Up 16.4%, Missing Analysts' 9.5% Rise",16,4,4,"Adjusted EPS Increased to 71 Canadian Cents, Topping Consensus’ 62 Cents, Up from 47 Cents in 3Q23 Additional Resources: Analyzer | BI » Earnings Release | NSN » Earnings Call Transcript | DOCV »",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-17,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,earnings,7. Aritzia's Flagship Reopenings May Catapult Sales: 3Q Preview,17,4,4,"Aritzia's 3Q sales growth could substantially surpass analysts' 6.7% estimate and guidance for 3- 7%, fueled by the reopening of flagship locations in New York and Chicago, its Super Puff franchise and stylish wear. Social-media campaigns across TikTok and Instagram may also support revenue gains. Gross margin could rise more than the 399 bps seen by consensus on higher initial mark-ons, balanced inventory, less clearance and lower warehouse costs. estimates for a 5% gain by almost 2,000 bps, driven by traffic and higher average transaction value. It also indicates strong 4Q trends. (12/20/24) Key Points:",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-18,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,growth,"Consensus Sees Comparable Sales Rising 2.6%, With Total",18,4,4,"Revenue Up 6.7% to C$697 Million, Near High End of C$675-C$700 Million Guidance Analysts Expect Gross Margin to Increase 399 Bps vs. Guidance for a 400-Bp Gain Inventories May Decrease 9.1% Year Over Year to C$433 Million, Based on Estimates",nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook-19,20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook,ATZ,,,bloomberg,research_note,,earnings,3Q EPS Might Climb 34% to 63 Canadian Cents,19,4,4,Additional Resources: Analyzer | BI » Earnings Calendar | EVTS »,nlp\raw_data\bloomberg\atz_research\20240111_Aritzia_Sales_Turn_Up_on_Assortment-_Expansion-_Earnings_Outlook.pdf
